movie_title,duration,num_critic_for_reviews,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,num_voted_users,gross,imdb_score,budget,movie_facebook_likes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
Bats ,-0.835660143810224,-0.5363602958942509,-0.24669799416193006,-0.44664986846519567,-0.3371295665955989,-0.355102997227818,-0.5220497440320963,-0.6269205938707739,-0.5874892967824061,3.6,-0.1741676479182726,-0.4134177438454502,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
Nowhere in Africa ,1.368709592905083,-0.7299088006893422,-0.25563341478681534,-0.49047879601206823,-0.4318174603488458,-0.39956408020294126,-0.5906771290509358,-0.6111557302374033,-0.6444142526456031,7.7,-0.17192233294426354,-0.39184961895914705,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shame ,-0.3947861964671626,2.6007383859928526,-0.2592737713376945,0.35124470275160924,-0.23976813231284855,-0.014948928683200228,0.20777610049517906,0.2819854486013667,-0.6755256927221513,7.3,-0.1741676479182726,0.648953068489022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Layer Cake ,-0.21843661752993807,-0.11700520217155341,0.04022829034827522,1.2616378565442148,-0.30749782572693574,-0.15422461029202011,0.9493213907718253,0.20690677717667255,-0.6993134254669864,7.4,-0.18539422278831794,-0.4294531758261365,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Work and the Glory II: American Zion ,-0.43887359120146874,-1.2863607519752294,-0.2592737713376945,-0.4290922862134811,-0.35673553047862416,-0.26135974999111233,-0.4937013549896985,-0.6781663448741193,-0.7038063993449395,6.6,-0.1741676479182726,-0.42856231849387616,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The East ,0.2665247245474295,0.29428537051801534,-0.2165823172410204,0.15616045551033667,-0.23531223143034283,0.015048910432545592,0.09955599335008582,-0.4044225479232609,-0.7003212634105119,6.9,-0.1741676479182726,0.13319356033829402,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A Home at the End of the World ,-0.5711357754043871,-0.6411990693249253,-0.25430964876831386,0.676385114820397,-0.2201621684298233,0.06433107469412801,0.5180246710765025,-0.6020269593277517,-0.7180628847235202,6.8,-0.1741676479182726,-0.38256594781243397,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Aberdeen ,-0.17434922279563192,-1.0928122471801383,-0.2529858827498123,-0.4392366670700273,-0.43939249184910556,-0.40384948579090496,-0.5515595195901972,-0.664662128212565,-0.731876029636539,7.3,-0.1741676479182726,-0.41726249654257386,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Messenger ,-0.21843661752993807,0.43138222808120497,-0.24669799416193006,0.2862166203378517,-0.28120801052015193,-0.02566244265310945,0.16723315303789535,-0.4856202139373584,-0.7318403969053718,7.2,-0.1741676479182726,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Control ,0.5310490929532664,0.15718851295482578,-0.18977605536636455,-0.4391716389876135,-0.2992544090943001,-0.15154623179954282,-0.45822627596457527,-0.34146253533868515,-0.7203168088677364,7.7,-0.18314890781430887,0.18008078835199656,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Terminator ,-0.13026182806132577,0.32654345465053053,-0.2592737713376945,-0.3640642037997236,-0.29212496768229096,-0.2672521826745624,-0.40712526927362397,3.297536031349451,-0.18305678159349875,8.1,-0.1741676479182726,0.18008078835199656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Good Bye Lenin! ,0.4869616982189602,-0.08474711803903821,-0.24901458469430773,-0.4898935432703444,-0.42847553468696653,-0.38081543075560015,-0.5856620509149437,0.07655164108627421,-0.674615834052273,7.7,-0.18180171882990345,0.08630633232459146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Damned United ,-0.527048380670081,-0.14926328630406863,-0.2592737713376945,-0.4290922862134811,-0.42780714955459065,-0.3893862419315275,-0.5348249957048341,-0.4677272925973805,-0.7263584679976776,7.6,-0.15845044310020917,-0.4294531758261365,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mallrats ,0.5751364876875725,-0.5686183800267661,-0.2592737713376945,-0.4290922862134811,-0.23976813231284855,0.014513234734050131,-0.42444048641683885,-0.025369727080016984,-0.7024076178004849,7.2,-0.17641296289228167,-0.4294531758261365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Grease ,0.002000356141592655,-0.31861822799977346,-0.22088455680115035,-0.4290922862134811,-0.22951956028308534,0.07718729145801907,-0.32556426169354147,0.44528238763298406,1.8635704774076323,7.2,-0.17641296289228167,0.18008078835199656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Platoon ,0.44287430348465406,-0.35087631213228865,-0.2592737713376945,2.1070029279230624,-0.24957111425436118,-0.0953002834575194,1.6224504572143055,1.2512660129865043,1.2423001090169556,8.1,-0.17641296289228167,-0.007468123702813622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fahrenheit 9/11 ,0.5310490929532664,1.0039632214333498,0.041552056366776745,-0.4614112431731186,-0.36676130746426205,-0.25278893881518494,-0.5197797612968577,0.06823166469439862,0.9719418077056481,7.5,-0.17641296289228167,-0.4294531758261365,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Butch Cassidy and the Sundance Kid ,0.002000356141592655,-0.27023110180100063,-0.21592043423176965,-0.4525023958824338,-0.3137360869624438,-0.19011488209121602,-0.4817179577594858,0.3263630756668769,0.731868350141094,8.1,-0.17641296289228167,-0.4294531758261365,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mary Poppins ,1.2805348034364707,-0.14926328630406863,-0.2410719885832986,-0.4692796411451833,-0.37767826462640114,-0.26135974999111233,-0.4882639544843597,0.030152027726324162,0.7317409370003196,7.8,-0.17641296289228167,-0.4294531758261365,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Ordinary People ,0.6192238824218786,-0.818618532053759,-0.2592737713376945,-0.3640642037997236,-0.31663242253607254,-0.1172629870958333,-0.32582821317438315,-0.44901231781310574,0.0517269834290149,7.8,-0.17641296289228167,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Around the World in 80 Days ,0.44287430348465406,0.1975111181204698,-0.20863972113001125,-0.4290922862134811,-0.2170430378120693,-0.1644024485634339,-0.42861091981413757,-0.22631538796777895,-0.3891488395596858,5.8,0.290612551701604,-0.4294531758261365,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Side Story ,1.8536709349824505,-0.35087631213228865,-0.2480217601804316,-0.44183779036657755,-0.3794606249794034,-0.27046623686553517,-0.501091996453266,-0.20512099392409266,-0.10789734461982822,7.6,-0.17641296289228167,-0.4294531758261365,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Caddyshack ,-0.527048380670081,-0.7460378427555998,3.381082779541496,0.35124470275160924,-0.3121765216535668,-0.14458244771910184,0.19146389897916258,-0.140947789562853,-0.1630142650671866,7.4,-0.17641296289228167,-0.4294531758261365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Brothers ,-0.17434922279563192,-0.8992637423850469,-0.25596435629144076,-0.299036121385966,-0.28722347671153464,-0.09422893206052847,-0.2573591990440486,-0.6607043386460713,-0.33971182513505194,6.3,-0.17641296289228167,-0.40704108083558665,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Wood ,-0.17434922279563192,-1.173457457511426,-0.24471234513417778,-0.4378710773393384,-0.349606089066615,-0.22814785668439375,-0.4524193433860581,-0.6382503465828978,-0.37421040755629725,6.9,-0.17641296289228167,-0.38303482009257095,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Usual Suspects ,-0.17434922279563192,-0.012166428740879021,-0.2592737713376945,0.676385114820397,-0.22172173373870033,-0.09637163485451031,0.5029266463723577,4.22998329785948,-0.39962610802206516,8.6,-0.17641296289228167,0.8833892085575347,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
A Nightmare on Elm Street 5: The Dream Child ,-0.9238349332788363,-0.6089409851924101,-0.23246750946303868,-0.47324635417242245,-0.4173357824807022,-0.3545673215293225,-0.5653905771863019,-0.48528211131107496,-0.4154303051589742,5.1,-0.1674317029962454,-0.38256594781243397,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
Van Wilder: Party Liaison ,-0.7033979596073056,-0.5444248169273798,-0.25530247328218997,0.5463289499928818,-0.24466962328360486,-0.09155055356805117,0.4247970080432173,-0.09103456067485986,-0.4320803394415434,6.4,-0.17641296289228167,-0.4294531758261365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Wrestler ,-0.04208703859271348,1.8346088878456162,-0.2592737713376945,-0.4290922862134811,-0.38525329612666087,-0.3395684019714496,-0.5127058616103004,0.984403598900002,-0.3571889854424955,7.9,-0.17641296289228167,0.03941910431088892,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Duel in the Sun ,1.5009717771080016,-1.060554163047623,-0.24140293008792396,-0.46362219797518633,-0.3426994426987311,-0.2260051538904119,-0.4886862768537064,-0.6401132257590867,-0.44074627978894054,6.9,-0.1674317029962454,-0.41055762293661435,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Best in Show ,-0.8797475385445301,-0.3589408331654174,-0.13417788258930055,-0.4318884937572727,-0.2337526661214658,-0.05137487618089158,-0.35280405451640395,-0.3778848064916449,-0.466211027155865,7.5,-0.17641296289228167,-0.4294531758261365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escape from New York ,-0.17434922279563192,0.30234989155114417,-0.2592737713376945,-0.44586953147623054,-0.30571546537393346,-0.19975704466413433,-0.4763861378464836,-0.07851150457585349,-0.3713891513496374,7.2,-0.17641296289228167,-0.4294531758261365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
School Daze ,0.4869616982189602,-1.141199373378911,-0.2592737713376945,-0.4672637705903568,-0.37700987949402526,-0.306356508664731,-0.5284373698684651,-0.6503756348862766,-0.5245548643443758,5.8,-0.1741676479182726,-0.4001955455455861,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Daddy Day Camp ,-0.9238349332788363,-0.8992637423850469,-0.2592737713376945,-0.4580297828876032,-0.3320052805807173,-0.18690082790024326,-0.5037315112616829,-0.6001044149822188,-0.5433171937597363,2.9,-0.17641296289228167,-0.41745004545462866,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mystic Pizza ,-0.2625240122642442,-1.0444251209813653,-0.23279845096766408,0.0261042906828216,-0.22595483957708076,-0.05137487618089158,-0.04561732111284416,-0.5606789969722712,-0.5496456756172523,6.2,-0.17641296289228167,-0.4294531758261365,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sliding Doors ,-0.4829609859357749,-0.6089409851924101,-0.2496764677035585,-0.44788540203105703,-0.3447045980958587,-0.31760569833313573,-0.5190406971505009,-0.3318365546844992,-0.5626692742238835,6.8,-0.1629410730482273,-0.4294531758261365,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Tales from the Hood ,-0.527048380670081,-1.1170058102795246,-0.24669799416193006,-0.4290922862134811,-0.3340104359778449,-0.211006234332539,-0.426182566190394,-0.6515291614935964,-0.5638942728339716,6.1,-0.17641296289228167,-0.38326925623263947,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
The Last King of Scotland ,0.4869616982189602,0.713640464240713,-0.20566124758838283,-0.4290922862134811,-0.4066416203626884,-0.3904575933285184,-0.5337163994852989,0.2832118993045516,-0.4807474062777357,7.7,-0.17641296289228167,-0.4294531758261365,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Halloween 5 ,-0.6152231701386933,-0.21377945456909903,-0.2586118883284438,-0.44586953147623054,-0.3828025506412827,-0.3395684019714496,-0.527170402760425,-0.5298983990539617,-0.566122900459115,5.2,-0.18988485273633607,-0.38603560268544795,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Bernie ,-0.4829609859357749,0.5442855225450082,-0.2592737713376945,0.22118853792409418,-0.41622180726007574,-0.3588527271172862,0.001788364846323516,-0.3809542479812373,-0.6010407150617577,6.8,-0.1809035928402998,0.2738552443794017,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pollock ,0.5310490929532664,-0.39119891729793266,-0.2592737713376945,-0.44879579518484963,-0.3520568345519931,-0.2854651564234081,-0.5161372308612424,-0.5292752295074786,-0.6097202413721431,7.0,-0.17641296289228167,-0.4294531758261365,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200 Cigarettes ,-0.3947861964671626,-0.778295926888115,-0.2222083228196519,-0.4290922862134811,-0.2740785691081427,-0.07601595831168279,-0.4538446813826032,-0.595656045134451,-0.6347057864850066,5.9,-0.17641296289228167,-0.4294531758261365,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Words ,-0.3506988017328565,0.42331770704807614,-0.24305763761105087,1.0665536093029422,2.67929253581666,4.9529074991637065,2.1148255495763957,-0.2865440616890457,-0.5690918700125737,7.1,-0.17641296289228167,0.5551786124616169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
Casa de mi Padre ,-1.1442719069503668,-0.2460375387016142,-0.25795000531919304,0.0261042906828216,-0.26026527637237495,-0.11137055441238322,-0.06182394203652398,-0.5680841074342035,-0.648397659856958,5.5,-0.17641296289228167,-0.007468123702813622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
City Island ,-0.2625240122642442,-0.11700520217155341,-0.25265494124518695,-0.299036121385966,-0.3081662108593116,-0.334211644986495,-0.3942972273047178,-0.5009143856792365,-0.6372959095278684,7.4,-0.17641296289228167,-0.4294531758261365,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Guard ,-0.6152231701386933,0.7862211535388722,-0.24239575460180013,-0.299036121385966,-0.3324508706689679,-0.38885056623303205,-0.40781154312381235,-0.2523559196548605,-0.656063407049276,7.3,-0.17641296289228167,0.36762970040680676,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
College ,-0.7033979596073056,-0.9799089527163349,-0.2592737713376945,-0.4290922862134811,-0.2170430378120693,-0.04816082198991881,-0.3595084221297829,-0.6089083421921078,-0.6655958426504385,4.6,-0.1741676479182726,-0.409666765604354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Virgin Suicides ,-0.8797475385445301,-0.09281163907216702,-0.2592737713376945,-0.2340080389722085,-0.23954533726872326,0.03861864116634588,-0.22125063646490525,0.0931451876272022,-0.6632257291747027,7.2,-0.17641296289228167,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Miss March ,-0.8797475385445301,-0.7057152375899558,-0.21360384369939198,-0.46986489388690705,-0.3712172083467678,-0.2629667770865987,-0.4995610778643841,-0.5605000014642388,-0.6677596327346191,5.1,-0.17641296289228167,-0.38326925623263947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Wish I Was Here ,-0.17434922279563192,-0.11700520217155341,-0.2592737713376945,0.6113570324066394,-0.2170430378120693,-0.20082839606112524,0.403997631352892,-0.4873902806279008,-0.6814220865555265,6.7,-0.17641296289228167,-0.4294531758261365,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simply Irresistible ,-0.6152231701386933,-1.0363605999482366,-0.2582809468238184,-0.2340080389722085,-0.25892850610762325,-0.21475596422200724,-0.29700471146647056,-0.6060709319166315,-0.6698761081637145,5.3,-0.17641296289228167,-0.3872077833857905,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Hedwig and the Angry Inch ,-0.6593105648729994,-0.44765056452983426,-0.17223615562121936,-0.4770179829524204,-0.38168857542065626,-0.3079635357602174,-0.5437993460534516,-0.5075504784029556,-0.6894298020280332,7.8,-0.17641296289228167,-0.4294531758261365,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Only the Strong ,-0.4829609859357749,-1.181521978544555,-0.2516621167313108,-0.48781264463310414,-0.41956373292195503,-0.35992407851427716,-0.5760542170123062,-0.654094763775394,-0.6859294194649624,6.7,-0.17641296289228167,-0.4294531758261365,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shattered Glass ,-0.4829609859357749,-0.27829562283412945,-0.24173387159254936,-0.2340080389722085,0.22854705043850448,-0.1408327178296336,-0.1582190228399095,-0.4906121997724837,-0.7011848238672146,7.2,-0.17641296289228167,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Novocaine ,-0.6593105648729994,-0.6411990693249253,-0.2566262393006915,-0.4782535165182818,-0.38859522178854017,-0.39581435031347306,-0.570405655322294,-0.61833543894848,-0.7038009019689779,5.8,-0.17641296289228167,-0.41590276693017647,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Wackness ,-0.4829609859357749,-0.133134244237811,-0.2165823172410204,-0.4306529601914113,-0.30237353971205416,-0.20993488293554807,-0.45115237627801796,-0.5011464168933526,-0.7030592143288386,7.0,-0.17641296289228167,-0.4294531758261365,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Beastmaster 2: Through the Portal of Time ,-0.13026182806132577,-1.181521978544555,-0.2592737713376945,-0.44723512120691944,-0.3253214292569587,-0.251717587418194,-0.49063951781193493,-0.6667835564559118,-0.7203490486871773,3.8,-0.17641296289228167,-0.42359227232442365,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The 5th Quarter ,-0.8797475385445301,-1.1895864995776837,-0.25563341478681534,-0.44424382941588664,-0.32197950359507943,-0.2345759650663393,-0.4711071082296498,-0.6736516803937469,-0.7270735134069203,5.7,-0.17641296289228167,-0.4294531758261365,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Greatest ,-0.6152231701386933,-0.8105540110206302,-0.2529858827498123,-0.4290922862134811,-0.22974235532721066,-0.36581651119772723,-0.4820346995364958,-0.6328871108051868,-0.7311356877082235,6.7,-0.17641296289228167,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Snow Flower and the Secret Fan ,-0.2625240122642442,-0.8670056582525317,-0.2390863395555463,-0.4307830163562388,-0.3072750306828105,-0.16225974576945204,-0.46793969045954953,-0.661857865253391,-0.7135177287221826,6.1,-0.17641296289228167,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Come Early Morning ,-0.5711357754043871,-1.0282960789151077,-0.0008084562252720151,-0.4553636315086391,-0.39394230284754705,-0.35563867292631346,-0.5391537999906378,-0.6664587127561493,-0.7311113789988938,6.2,-0.17641296289228167,-0.41895043675106713,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Lucky Break ,-0.13026182806132577,-0.9395863475506909,-0.25563341478681534,-0.44385366092140405,-0.2691770781373864,-0.1794013681213068,-0.4674117874978661,-0.6690442034277282,-0.732012633702749,6.2,-0.17641296289228167,-0.4280465589857254,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Surfer, Dude ",-1.1001845122160607,-1.1089412892463957,-0.2592737713376945,0.22118853792409418,-0.2558093754898692,-0.1365473122416699,0.17446542361295767,-0.6330661063132191,-0.7322718836540169,4.7,-0.17641296289228167,-0.3895990320144893,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deadfall ,-0.6593105648729994,-0.012166428740879021,-0.2513311752266854,0.5463289499928818,1.7881123593155126,0.06433107469412801,0.8594723066933138,-0.46636825262898646,-0.731852322202705,6.3,-0.1494691832041729,-0.4294531758261365,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L'auberge espagnole ,0.046087750875898795,-0.6089409851924101,-0.2321365679584133,-0.4415126499545088,-0.34024869721335294,-0.25975272289562595,-0.49813573986783893,-0.45396452686866834,-0.6770237276716609,7.3,-0.1795564038558944,-0.4294531758261365,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Song One ,-1.0560971174817546,-0.9718444316832061,-0.25795000531919304,0.22118853792409418,-0.331782485536592,-0.16600947565892027,0.07801755251340384,-0.6368449003716805,-0.7325051928624664,5.8,-0.17641296289228167,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Murder by Numbers ,0.22243732981312334,-0.22184397560222782,-0.24007916406942245,1.65180635102676,-0.33846633686035066,-0.18957920639272055,1.2305880887567313,-0.39302650057853245,-0.2764711000962499,6.1,0.021174754820516107,-0.4294531758261365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Winter in Wartime ,-0.30661140699855033,-0.42345700143044784,-0.25530247328218997,-0.48352079119379615,-0.43538218105485044,-0.3936716475194912,-0.5846590352877453,-0.6207154162589846,-0.7250227487998647,7.1,-0.18539422278831794,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
The Protector ,0.046087750875898795,-0.415392480397319,-0.23809351504167017,-0.4435285205093353,-0.298363228917799,-0.20029272036262977,-0.4798175070974256,-0.48162927705456227,-0.562353976806758,7.1,0.6947692470232358,-0.4294531758261365,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bend It Like Beckham ,0.09017514561020494,-0.020230949774007818,-0.22684150388440721,-0.43670057185589073,-0.3222022986392047,-0.19118623348820693,-0.48002866828209895,-0.08653978458426889,-0.26692441999227046,6.7,-0.18763882375216528,-0.4294531758261365,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Sunshine State ,1.368709592905083,-0.7702314058549862,-0.12458057895516449,-0.44938104792657346,-0.2930161478587921,-0.13547596084467897,-0.45980998484962543,-0.6591464147798635,-0.6889248021919863,6.9,-0.17820921487148894,-0.4219512193439441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Crossover ,-0.6593105648729994,-1.1170058102795246,-0.25364776575906306,-0.4556237438382942,-0.3556215552579977,-0.2672521826745624,-0.49063951781193493,-0.6241826255442046,-0.6324433872195165,2.1,-0.17820921487148894,-0.41801269219079307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
[Rec] 2 ,-1.1001845122160607,0.4717048332468489,-0.24041010557404782,-0.4917143295779296,-0.4378329265402286,-0.4006354315999322,-0.5923664185283227,-0.31332709326129865,-0.7324074999104838,6.6,-0.17820921487148894,-0.24190426377132634,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
